"ReportPath","GeneratedAtUtc","MetricsFile","EventCount","UniqueHosts","TotalPorts","PortsPerMinute","AvgPortsPerBatch","BatchIntervalP95","UiCloneP95","StreamDispatchP95","DiffDurationP95"
"C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\PortBatchReady-existing.json","12/31/2025 11:59:05 PM","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\PortBatchReady.json","12/31/2025 11:59:05 PM","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-165906.json","12/31/2025 11:59:06 PM","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\7ea8b3df-5edf-4cdc-bd41-8a6f7b780521\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-165954.json","12/31/2025 11:59:55 PM","C:\Users\Werem\AppData\Local\Temp\7ea8b3df-5edf-4cdc-bd41-8a6f7b780521\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7ea8b3df-5edf-4cdc-bd41-8a6f7b780521\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-165955.json","12/31/2025 11:59:55 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\PortBatchReady.json","12/31/2025 12:09:17 AM","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\PortBatchReady-existing.json","12/31/2025 12:09:17 AM","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251230-170918.json","12/31/2025 12:09:18 AM","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\46534cc9-9043-482f-90ff-ddc8ef26a845\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-170946.json","12/31/2025 12:09:46 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\46534cc9-9043-482f-90ff-ddc8ef26a845\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-170946.json","12/31/2025 12:09:46 AM","C:\Users\Werem\AppData\Local\Temp\46534cc9-9043-482f-90ff-ddc8ef26a845\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4d636727-6a99-486c-8d05-5eaff8284f65\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-190132.json","12/31/2025 2:01:32 AM","C:\Users\Werem\AppData\Local\Temp\4d636727-6a99-486c-8d05-5eaff8284f65\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4d636727-6a99-486c-8d05-5eaff8284f65\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-190132.json","12/31/2025 2:01:32 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\PortBatchReady-existing.json","12/31/2025 2:03:42 AM","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\PortBatchReady.json","12/31/2025 2:03:42 AM","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251230-190343.json","12/31/2025 2:03:43 AM","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\3f059c48-aa04-44da-b119-2872bb4ad857\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-190544.json","12/31/2025 2:05:44 AM","C:\Users\Werem\AppData\Local\Temp\3f059c48-aa04-44da-b119-2872bb4ad857\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3f059c48-aa04-44da-b119-2872bb4ad857\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-190544.json","12/31/2025 2:05:44 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\PortBatchReady.json","12/31/2025 2:07:36 AM","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251230-190737.json","12/31/2025 2:07:37 AM","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\PortBatchReady-existing.json","12/31/2025 2:07:37 AM","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b02f154d-0ce4-460d-a540-85b270e15cd9\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-190935.json","12/31/2025 2:09:35 AM","C:\Users\Werem\AppData\Local\Temp\b02f154d-0ce4-460d-a540-85b270e15cd9\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b02f154d-0ce4-460d-a540-85b270e15cd9\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-190936.json","12/31/2025 2:09:36 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\PortBatchReady.json","12/31/2025 2:48:28 PM","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\PortBatchReady-existing.json","12/31/2025 2:48:30 PM","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-074831.json","12/31/2025 2:48:31 PM","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\1ab63671-d200-4776-bb9e-cf628df76a50\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-074911.json","12/31/2025 2:49:11 PM","C:\Users\Werem\AppData\Local\Temp\1ab63671-d200-4776-bb9e-cf628df76a50\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\1ab63671-d200-4776-bb9e-cf628df76a50\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-074912.json","12/31/2025 2:49:12 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\PortBatchReady-existing.json","12/31/2025 2:50:35 PM","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\PortBatchReady.json","12/31/2025 2:50:35 PM","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-075036.json","12/31/2025 2:50:36 PM","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\6babbe4a-9b65-412e-9067-341c8b6624fa\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-075105.json","12/31/2025 2:51:06 PM","C:\Users\Werem\AppData\Local\Temp\6babbe4a-9b65-412e-9067-341c8b6624fa\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6babbe4a-9b65-412e-9067-341c8b6624fa\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-075106.json","12/31/2025 2:51:07 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\PortBatchReady.json","12/31/2025 3:40:58 PM","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\PortBatchReady-existing.json","12/31/2025 3:40:59 PM","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-084100.json","12/31/2025 3:41:00 PM","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\07bf3267-b3eb-491e-989e-ad51e7429dab\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-084123.json","12/31/2025 3:41:23 PM","C:\Users\Werem\AppData\Local\Temp\07bf3267-b3eb-491e-989e-ad51e7429dab\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\07bf3267-b3eb-491e-989e-ad51e7429dab\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-084123.json","12/31/2025 3:41:24 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\PortBatchReady.json","12/31/2025 3:48:33 AM","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\PortBatchReady-existing.json","12/31/2025 3:48:34 AM","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251230-204834.json","12/31/2025 3:48:34 AM","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\49f88558-503a-49b0-86f0-e8f9deafd12e\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-205056.json","12/31/2025 3:50:56 AM","C:\Users\Werem\AppData\Local\Temp\49f88558-503a-49b0-86f0-e8f9deafd12e\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\49f88558-503a-49b0-86f0-e8f9deafd12e\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-205056.json","12/31/2025 3:50:56 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\PortBatchReady.json","12/31/2025 3:56:35 AM","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\PortBatchReady-existing.json","12/31/2025 3:56:36 AM","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251230-205636.json","12/31/2025 3:56:36 AM","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\78af2d54-fc04-4a41-9e89-af7377885ca3\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251230-205712.json","12/31/2025 3:57:12 AM","C:\Users\Werem\AppData\Local\Temp\78af2d54-fc04-4a41-9e89-af7377885ca3\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\78af2d54-fc04-4a41-9e89-af7377885ca3\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251230-205712.json","12/31/2025 3:57:12 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\PortBatchReady.json","12/31/2025 4:08:17 PM","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\PortBatchReady-existing.json","12/31/2025 4:08:18 PM","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-090818.json","12/31/2025 4:08:18 PM","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\c852f781-3d70-4955-abb6-4e1d0f7ae44c\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-090850.json","12/31/2025 4:08:50 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c852f781-3d70-4955-abb6-4e1d0f7ae44c\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-090849.json","12/31/2025 4:08:50 PM","C:\Users\Werem\AppData\Local\Temp\c852f781-3d70-4955-abb6-4e1d0f7ae44c\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\PortBatchReady.json","12/31/2025 4:40:25 PM","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\PortBatchReady-existing.json","12/31/2025 4:40:26 PM","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-094026.json","12/31/2025 4:40:27 PM","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\ff8c8019-1772-4d19-8753-bbc8cbc704f1\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-094055.json","12/31/2025 4:40:56 PM","C:\Users\Werem\AppData\Local\Temp\ff8c8019-1772-4d19-8753-bbc8cbc704f1\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ff8c8019-1772-4d19-8753-bbc8cbc704f1\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-094056.json","12/31/2025 4:40:56 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\PortBatchReady.json","12/31/2025 5:10:25 PM","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-101026.json","12/31/2025 5:10:26 PM","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\PortBatchReady-existing.json","12/31/2025 5:10:26 PM","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e831afa4-50e2-43fe-a231-a6c4700b2479\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-101053.json","12/31/2025 5:10:53 PM","C:\Users\Werem\AppData\Local\Temp\e831afa4-50e2-43fe-a231-a6c4700b2479\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e831afa4-50e2-43fe-a231-a6c4700b2479\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-101053.json","12/31/2025 5:10:54 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\PortBatchReady.json","12/31/2025 5:19:25 PM","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\PortBatchReady-existing.json","12/31/2025 5:19:25 PM","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-101926.json","12/31/2025 5:19:26 PM","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\413946ca-8d6d-47d6-a461-718c9d5c1159\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-101946.json","12/31/2025 5:19:46 PM","C:\Users\Werem\AppData\Local\Temp\413946ca-8d6d-47d6-a461-718c9d5c1159\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\413946ca-8d6d-47d6-a461-718c9d5c1159\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-101946.json","12/31/2025 5:19:46 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\PortBatchReady.json","12/31/2025 6:04:28 PM","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-110429.json","12/31/2025 6:04:29 PM","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\PortBatchReady-existing.json","12/31/2025 6:04:29 PM","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\016ed19f-5ef1-4afc-a4e0-49f6bec5b13a\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-110453.json","12/31/2025 6:04:53 PM","C:\Users\Werem\AppData\Local\Temp\016ed19f-5ef1-4afc-a4e0-49f6bec5b13a\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\016ed19f-5ef1-4afc-a4e0-49f6bec5b13a\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-110453.json","12/31/2025 6:04:53 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\PortBatchReady.json","12/31/2025 6:12:50 PM","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\PortBatchReady-existing.json","12/31/2025 6:12:50 PM","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-111251.json","12/31/2025 6:12:51 PM","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\48acbf36-217d-468b-8215-35ea0f85905a\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251231-111319.json","12/31/2025 6:13:19 PM","C:\Users\Werem\AppData\Local\Temp\48acbf36-217d-468b-8215-35ea0f85905a\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\48acbf36-217d-468b-8215-35ea0f85905a\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251231-111319.json","12/31/2025 6:13:19 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\PortBatchReady.json","12/31/2025 6:58:45 PM","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251231-115845.json","12/31/2025 6:58:45 PM","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\metrics-missing-report.json","1","1","5","","5","","","",""
